mineral,year,ytd_flag,non_china_supplier_count,non_china_value_usd,hhi_value_0_1,hhi_value_0_10000,hts_codes,denominator_scope,data_status
iron,2009,true,4,110624346.0,0.82452549,8245.2549,2601,non_china_members_of_selected_18_partners,reported
iron,2010,true,5,234050833.0,0.6351194631,6351.1946,2601,non_china_members_of_selected_18_partners,reported
iron,2011,true,4,212669603.0,0.8670611893,8670.6119,2601,non_china_members_of_selected_18_partners,reported
iron,2012,true,5,378652098.0,0.6900653533,6900.6535,2601,non_china_members_of_selected_18_partners,reported
iron,2013,true,4,136894855.0,0.8274017056,8274.0171,2601,non_china_members_of_selected_18_partners,reported
iron,2014,true,5,320194275.0,0.5412135681,5412.1357,2601,non_china_members_of_selected_18_partners,reported
iron,2015,true,4,142506817.0,0.4967918401,4967.9184,2601,non_china_members_of_selected_18_partners,reported
iron,2016,true,4,58712563.0,0.5564839562,5564.8396,2601,non_china_members_of_selected_18_partners,reported
iron,2017,true,4,116381137.0,0.5248063807,5248.0638,2601,non_china_members_of_selected_18_partners,reported
iron,2018,true,5,117010129.0,0.6503360879,6503.3609,2601,non_china_members_of_selected_18_partners,reported
iron,2019,true,7,197279916.0,0.3904833508,3904.8335,2601,non_china_members_of_selected_18_partners,reported
iron,2020,true,5,127851119.0,0.4009771165,4009.7712,2601,non_china_members_of_selected_18_partners,reported
iron,2021,true,6,222160942.0,0.5886486185,5886.4862,2601,non_china_members_of_selected_18_partners,reported
iron,2022,true,4,235215921.0,0.5061258043,5061.258,2601,non_china_members_of_selected_18_partners,reported
iron,2023,true,5,202446223.0,0.6140269598,6140.2696,2601,non_china_members_of_selected_18_partners,reported
iron,2024,true,6,204498963.0,0.6073283037,6073.283,2601,non_china_members_of_selected_18_partners,reported
iron,2025,true,4,227008151.0,0.5706253275,5706.2533,2601,non_china_members_of_selected_18_partners,reported
iron,2026,true,4,236162045.0,0.5528689243,5528.6892,2601,non_china_members_of_selected_18_partners,reported
manganese,1993,false,3,7750968.0,0.5969006744,5969.0067,2602,non_china_members_of_selected_18_partners,reported
manganese,1994,false,3,5294232.0,0.5850997113,5850.9971,2602,non_china_members_of_selected_18_partners,reported
manganese,1995,false,3,8197281.0,0.5231323003,5231.323,2602,non_china_members_of_selected_18_partners,reported
manganese,1996,false,3,12561453.0,0.5702912497,5702.9125,2602,non_china_members_of_selected_18_partners,reported
manganese,1997,false,3,3844296.0,0.6703810882,6703.8109,2602,non_china_members_of_selected_18_partners,reported
manganese,1998,false,3,6556698.0,0.3831331224,3831.3312,2602,non_china_members_of_selected_18_partners,reported
manganese,1999,false,3,9068501.0,0.5003704891,5003.7049,2602,non_china_members_of_selected_18_partners,reported
manganese,2000,false,3,3842607.0,0.7395493314,7395.4933,2602,non_china_members_of_selected_18_partners,reported
manganese,2001,false,5,6001595.0,0.4257347655,4257.3477,2602,non_china_members_of_selected_18_partners,reported
manganese,2002,false,4,9836613.0,0.4613904097,4613.9041,2602,non_china_members_of_selected_18_partners,reported
manganese,2003,false,3,7222592.0,0.5807368305,5807.3683,2602,non_china_members_of_selected_18_partners,reported
manganese,2004,false,4,7675848.0,0.5951969547,5951.9695,2602,non_china_members_of_selected_18_partners,reported
manganese,2005,false,5,15112640.0,0.3888236516,3888.2365,2602,non_china_members_of_selected_18_partners,reported
manganese,2006,false,4,22525460.0,0.5907474168,5907.4742,2602,non_china_members_of_selected_18_partners,reported
manganese,2007,false,5,23784117.0,0.3426843826,3426.8438,2602,non_china_members_of_selected_18_partners,reported
manganese,2008,false,4,63233029.0,0.3407082607,3407.0826,2602,non_china_members_of_selected_18_partners,reported
manganese,2009,false,2,13187805.0,0.8689658061,8689.6581,2602,non_china_members_of_selected_18_partners,reported
manganese,2010,false,3,42909780.0,0.4702553984,4702.554,2602,non_china_members_of_selected_18_partners,reported
manganese,2011,false,3,44734900.0,0.6237930827,6237.9308,2602,non_china_members_of_selected_18_partners,reported
manganese,2012,false,5,31348596.0,0.5571022037,5571.022,2602,non_china_members_of_selected_18_partners,reported
manganese,2013,false,5,26811505.0,0.4160178567,4160.1786,2602,non_china_members_of_selected_18_partners,reported
manganese,2014,false,4,19917459.0,0.4616163326,4616.1633,2602,non_china_members_of_selected_18_partners,reported
manganese,2015,false,5,18928746.0,0.4022146119,4022.1461,2602,non_china_members_of_selected_18_partners,reported
manganese,2016,false,3,6553036.0,0.4665841595,4665.8416,2602,non_china_members_of_selected_18_partners,reported
manganese,2017,false,4,15823204.0,0.4774827884,4774.8279,2602,non_china_members_of_selected_18_partners,reported
manganese,2018,false,3,29205933.0,0.5785456715,5785.4567,2602,non_china_members_of_selected_18_partners,reported
manganese,2019,false,2,16794322.0,0.6002358275,6002.3583,2602,non_china_members_of_selected_18_partners,reported
manganese,2020,false,3,12642925.0,0.9462457832,9462.4578,2602,non_china_members_of_selected_18_partners,reported
manganese,2021,false,4,16469865.0,0.7700056362,7700.0564,2602,non_china_members_of_selected_18_partners,reported
manganese,2022,false,3,36459001.0,0.9911634445,9911.6344,2602,non_china_members_of_selected_18_partners,reported
manganese,2023,false,4,2088541.0,0.6000345998,6000.346,2602,non_china_members_of_selected_18_partners,reported
manganese,2024,false,5,15544587.0,0.9767214262,9767.2143,2602,non_china_members_of_selected_18_partners,reported
manganese,2025,false,5,19049265.0,0.8195625059,8195.6251,2602,non_china_members_of_selected_18_partners,reported
manganese,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
manganese,1993,true,2,4467580.0,0.66758022,6675.8022,2602,non_china_members_of_selected_18_partners,reported
manganese,1994,true,2,2560268.0,0.8123914487,8123.9145,2602,non_china_members_of_selected_18_partners,reported
manganese,1995,true,2,2492201.0,0.8773121735,8773.1217,2602,non_china_members_of_selected_18_partners,reported
manganese,1996,true,2,4708128.0,0.5088404602,5088.4046,2602,non_china_members_of_selected_18_partners,reported
manganese,1997,true,1,603730.0,1.0,10000.0,2602,non_china_members_of_selected_18_partners,reported
manganese,1998,true,1,964181.0,1.0,10000.0,2602,non_china_members_of_selected_18_partners,reported
manganese,1999,true,3,4329293.0,0.5110097765,5110.0978,2602,non_china_members_of_selected_18_partners,reported
manganese,2000,true,3,604407.0,0.4774404159,4774.4042,2602,non_china_members_of_selected_18_partners,reported
manganese,2001,true,3,2666113.0,0.6570392296,6570.3923,2602,non_china_members_of_selected_18_partners,reported
manganese,2002,true,4,4781251.0,0.385402118,3854.0212,2602,non_china_members_of_selected_18_partners,reported
manganese,2003,true,1,2216650.0,1.0,10000.0,2602,non_china_members_of_selected_18_partners,reported
manganese,2004,true,2,2954664.0,0.9971239556,9971.2396,2602,non_china_members_of_selected_18_partners,reported
manganese,2005,true,5,6512023.0,0.368679574,3686.7957,2602,non_china_members_of_selected_18_partners,reported
manganese,2006,true,3,2805431.0,0.5038209577,5038.2096,2602,non_china_members_of_selected_18_partners,reported
manganese,2007,true,3,12740942.0,0.4102539356,4102.5394,2602,non_china_members_of_selected_18_partners,reported
manganese,2008,true,4,16589901.0,0.779091417,7790.9142,2602,non_china_members_of_selected_18_partners,reported
manganese,2009,true,0,,,,2602,non_china_members_of_selected_18_partners,missing_or_zero_denominator
manganese,2010,true,3,34608488.0,0.4860125319,4860.1253,2602,non_china_members_of_selected_18_partners,reported
manganese,2011,true,3,26313945.0,0.5556618197,5556.6182,2602,non_china_members_of_selected_18_partners,reported
manganese,2012,true,3,8295960.0,0.3686923471,3686.9235,2602,non_china_members_of_selected_18_partners,reported
manganese,2013,true,4,14412429.0,0.5687566863,5687.5669,2602,non_china_members_of_selected_18_partners,reported
manganese,2014,true,3,8513377.0,0.5294030173,5294.0302,2602,non_china_members_of_selected_18_partners,reported
manganese,2015,true,5,11516949.0,0.4203020116,4203.0201,2602,non_china_members_of_selected_18_partners,reported
manganese,2016,true,3,2948284.0,0.8898959488,8898.9595,2602,non_china_members_of_selected_18_partners,reported
manganese,2017,true,4,4536565.0,0.4679584198,4679.5842,2602,non_china_members_of_selected_18_partners,reported
manganese,2018,true,3,16256892.0,0.6677364182,6677.3642,2602,non_china_members_of_selected_18_partners,reported
manganese,2019,true,2,5127446.0,0.9335130166,9335.1302,2602,non_china_members_of_selected_18_partners,reported
manganese,2020,true,2,6107806.0,0.9137080708,9137.0807,2602,non_china_members_of_selected_18_partners,reported
manganese,2021,true,2,4497531.0,0.5050922924,5050.9229,2602,non_china_members_of_selected_18_partners,reported
manganese,2022,true,2,16589507.0,0.9982865311,9982.8653,2602,non_china_members_of_selected_18_partners,reported
manganese,2023,true,2,1023063.0,0.6815429042,6815.429,2602,non_china_members_of_selected_18_partners,reported
manganese,2024,true,4,6773327.0,0.978707323,9787.0732,2602,non_china_members_of_selected_18_partners,reported
manganese,2025,true,4,15329343.0,0.9766434916,9766.4349,2602,non_china_members_of_selected_18_partners,reported
manganese,2026,true,4,7943176.0,0.7978338816,7978.3388,2602,non_china_members_of_selected_18_partners,reported
minor_metals,1993,false,12,44618967.0,0.173063488,1730.6349,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1994,false,10,53693933.0,0.1538341058,1538.3411,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1995,false,13,87039871.0,0.1495467441,1495.4674,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1996,false,14,97141714.0,0.2528009132,2528.0091,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1997,false,11,103152933.0,0.2199830498,2199.8305,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1998,false,12,96167276.0,0.1922618432,1922.6184,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1999,false,12,77859037.0,0.1805519276,1805.5193,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2000,false,13,94398385.0,0.1912843368,1912.8434,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2001,false,12,95669854.0,0.1841412607,1841.4126,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2002,false,13,68250465.0,0.1585186787,1585.1868,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2003,false,13,66937472.0,0.1567753153,1567.7532,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2004,false,13,103840342.0,0.143068864,1430.6886,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2005,false,13,172744726.0,0.1445233672,1445.2337,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2006,false,14,162291340.0,0.1339844041,1339.844,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2007,false,14,190085846.0,0.1473857962,1473.858,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2008,false,14,262237843.0,0.1521851316,1521.8513,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2009,false,12,154531420.0,0.1746197375,1746.1974,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2010,false,12,240448040.0,0.1684840703,1684.8407,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2011,false,14,294737066.0,0.1562704387,1562.7044,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2012,false,13,334902642.0,0.1605152054,1605.1521,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2013,false,14,262614949.0,0.1708353376,1708.3534,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2014,false,14,322766882.0,0.1649797801,1649.7978,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2015,false,14,244651900.0,0.1647728699,1647.7287,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2016,false,13,258598239.0,0.1605939981,1605.94,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2017,false,13,273040564.0,0.1681201212,1681.2012,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2018,false,13,287098892.0,0.18093063,1809.3063,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2019,false,14,279310706.0,0.1866583832,1866.5838,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2020,false,13,178298325.0,0.1819394245,1819.3942,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2021,false,15,195567074.0,0.1661287378,1661.2874,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2022,false,15,250396932.0,0.1871537592,1871.5376,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2023,false,14,314212317.0,0.2025661137,2025.6611,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2024,false,13,377026037.0,0.2472743963,2472.744,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2025,false,13,394840214.0,0.1933925304,1933.9253,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
minor_metals,1993,true,10,20666323.0,0.1703639658,1703.6397,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1994,true,10,21741152.0,0.1595005605,1595.0056,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1995,true,11,32165952.0,0.1507856014,1507.856,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1996,true,13,42905690.0,0.2738299566,2738.2996,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1997,true,11,47154144.0,0.2747515423,2747.5154,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1998,true,12,42569290.0,0.2279441296,2279.4413,8112,non_china_members_of_selected_18_partners,reported
minor_metals,1999,true,10,29425607.0,0.187882683,1878.8268,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2000,true,12,38402613.0,0.226784931,2267.8493,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2001,true,11,43958696.0,0.2205931251,2205.9313,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2002,true,11,28375090.0,0.1788012822,1788.0128,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2003,true,13,28507422.0,0.1626455393,1626.4554,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2004,true,13,34833580.0,0.1436920143,1436.9201,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2005,true,12,74537025.0,0.1559181103,1559.1811,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2006,true,13,60936543.0,0.1368338189,1368.3382,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2007,true,12,65461798.0,0.1442820715,1442.8207,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2008,true,12,103789843.0,0.1503529633,1503.5296,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2009,true,10,61136007.0,0.1598692359,1598.6924,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2010,true,12,70154217.0,0.1479888749,1479.8887,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2011,true,14,114772962.0,0.1569630699,1569.6307,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2012,true,13,144618766.0,0.1656921764,1656.9218,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2013,true,13,109873887.0,0.2006602294,2006.6023,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2014,true,13,145833666.0,0.1746643021,1746.643,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2015,true,13,98959092.0,0.1681345317,1681.3453,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2016,true,12,96431568.0,0.1550389212,1550.3892,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2017,true,13,112278424.0,0.161307481,1613.0748,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2018,true,11,122811690.0,0.1859791626,1859.7916,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2019,true,12,123097882.0,0.1872576679,1872.5767,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2020,true,13,110810934.0,0.2097248184,2097.2482,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2021,true,13,66747030.0,0.1627000166,1627.0002,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2022,true,14,109426860.0,0.1759327579,1759.3276,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2023,true,14,131080088.0,0.2020242189,2020.2422,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2024,true,12,135415706.0,0.2273202285,2273.2023,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2025,true,12,181969185.0,0.2389238185,2389.2382,8112,non_china_members_of_selected_18_partners,reported
minor_metals,2026,true,14,221861947.0,0.2221825555,2221.8256,8112,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1993,false,9,43794694.0,0.2432327292,2432.3273,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1994,false,10,45939097.0,0.218876573,2188.7657,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1995,false,11,53785986.0,0.2177821668,2177.8217,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1996,false,11,48816601.0,0.2256855999,2256.856,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1997,false,12,48015719.0,0.2105533285,2105.5333,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1998,false,11,46072893.0,0.219883086,2198.8309,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1999,false,11,51493563.0,0.2461126298,2461.1263,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2000,false,11,48079507.0,0.2604598843,2604.5988,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2001,false,10,32310923.0,0.2554013313,2554.0133,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2002,false,12,36497937.0,0.2427324494,2427.3245,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2003,false,11,36702665.0,0.2340800806,2340.8008,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2004,false,13,39411311.0,0.2261826286,2261.8263,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2005,false,11,43608236.0,0.2461080233,2461.0802,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2006,false,13,51245522.0,0.2352453747,2352.4537,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2007,false,13,76314726.0,0.2735071289,2735.0713,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2008,false,13,75535926.0,0.2956580566,2956.5806,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2009,false,13,44431614.0,0.1628077217,1628.0772,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2010,false,13,61921631.0,0.173076623,1730.7662,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2011,false,12,79020644.0,0.1938253452,1938.2535,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2012,false,13,84921183.0,0.1960218716,1960.2187,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2013,false,12,85351051.0,0.1814350728,1814.3507,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2014,false,13,93948486.0,0.1833953802,1833.9538,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2015,false,13,99426233.0,0.1747192907,1747.1929,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2016,false,13,91070668.0,0.1731243487,1731.2435,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2017,false,14,102874411.0,0.1823591282,1823.5913,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2018,false,14,140859879.0,0.2549766741,2549.7667,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2019,false,13,141412760.0,0.1982300123,1982.3001,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2020,false,13,143456559.0,0.1803395636,1803.3956,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2021,false,13,150694127.0,0.1867459019,1867.459,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2022,false,14,232336610.0,0.2738487645,2738.4876,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2023,false,13,334604761.0,0.4136399955,4136.4,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2024,false,12,255996227.0,0.279032625,2790.3263,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2025,false,15,213635023.0,0.2162456803,2162.4568,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
mixed_carbonates,1993,true,9,18362514.0,0.2356964604,2356.9646,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1994,true,7,18822386.0,0.2379162469,2379.1625,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1995,true,11,24077831.0,0.2054499749,2054.4997,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1996,true,10,20863236.0,0.223209072,2232.0907,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1997,true,12,21075366.0,0.2168600099,2168.6001,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1998,true,11,19747743.0,0.2129446689,2129.4467,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,1999,true,10,18771515.0,0.2324757738,2324.7577,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2000,true,11,23540010.0,0.2869357771,2869.3578,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2001,true,10,16763266.0,0.2360467979,2360.468,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2002,true,11,14440040.0,0.3651423531,3651.4235,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2003,true,10,19147477.0,0.2898823829,2898.8238,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2004,true,12,12366913.0,0.172826982,1728.2698,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2005,true,11,16681484.0,0.2242236445,2242.2364,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2006,true,12,18947720.0,0.2433461213,2433.4612,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2007,true,11,30399834.0,0.2868150819,2868.1508,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2008,true,12,38535870.0,0.3250448475,3250.4485,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2009,true,11,18500982.0,0.1943675927,1943.6759,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2010,true,13,26218851.0,0.1797080797,1797.0808,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2011,true,12,35510637.0,0.2026245173,2026.2452,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2012,true,11,35259700.0,0.1990374542,1990.3745,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2013,true,11,34229957.0,0.1703263375,1703.2634,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2014,true,13,39177580.0,0.179701353,1797.0135,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2015,true,13,49437360.0,0.1853372344,1853.3723,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2016,true,13,38145316.0,0.1729551852,1729.5519,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2017,true,12,46102228.0,0.2192723569,2192.7236,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2018,true,14,59000485.0,0.2569009676,2569.0097,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2019,true,13,66218272.0,0.2076291233,2076.2912,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2020,true,13,61928819.0,0.1835275555,1835.2756,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2021,true,13,62400240.0,0.1816301174,1816.3012,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2022,true,13,80729374.0,0.2718365633,2718.3656,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2023,true,13,147126955.0,0.4428813569,4428.8136,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2024,true,12,115086294.0,0.3332915596,3332.9156,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2025,true,13,106297697.0,0.2290035814,2290.0358,2836,non_china_members_of_selected_18_partners,reported
mixed_carbonates,2026,true,13,79426381.0,0.1781559804,1781.5598,2836,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1993,false,13,56151062.0,0.1958262722,1958.2627,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1994,false,13,64473571.0,0.1356656681,1356.6567,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1995,false,12,102006934.0,0.1324820204,1324.8202,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1996,false,13,114107089.0,0.1436382842,1436.3828,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1997,false,13,133728251.0,0.134093895,1340.939,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1998,false,13,121007498.0,0.1518368266,1518.3683,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1999,false,13,107230052.0,0.1811172497,1811.1725,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2000,false,12,119236248.0,0.15249994,1524.9994,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2001,false,12,103903176.0,0.1512879501,1512.8795,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2002,false,13,92094262.0,0.1728267639,1728.2676,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2003,false,13,84014799.0,0.1579201904,1579.2019,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2004,false,15,120596450.0,0.1797877309,1797.8773,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2005,false,14,192095208.0,0.1478260942,1478.2609,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2006,false,14,196174577.0,0.1394203757,1394.2038,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2007,false,14,190401507.0,0.1388437516,1388.4375,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2008,false,14,267113886.0,0.1346687824,1346.6878,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2009,false,13,115288336.0,0.1486294541,1486.2945,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2010,false,14,190884639.0,0.1294789492,1294.7895,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2011,false,14,227149440.0,0.1330323889,1330.3239,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2012,false,14,218771195.0,0.1604954262,1604.9543,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2013,false,13,191143126.0,0.1478849069,1478.8491,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2014,false,14,195691812.0,0.1182862671,1182.8627,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2015,false,13,198853603.0,0.1075938519,1075.9385,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2016,false,14,198863445.0,0.1145862817,1145.8628,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2017,false,14,235601585.0,0.109902481,1099.0248,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2018,false,14,369643847.0,0.1866202001,1866.202,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2019,false,14,330178383.0,0.14971272,1497.1272,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2020,false,15,220972943.0,0.1361440593,1361.4406,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2021,false,14,329502672.0,0.1367694122,1367.6941,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2022,false,13,407665761.0,0.1526790752,1526.7908,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2023,false,15,488310477.0,0.2464957702,2464.9577,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2024,false,14,374738933.0,0.1777269798,1777.2698,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2025,false,15,478067752.0,0.1401708945,1401.7089,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
